frequency_thz,mode,cutoff_thz,beta_rad_m,coupling_fraction_full_beam,coupling_fraction_aperture,attenuation_np_m,copper_loss_db,output_power_fraction,relative_group_delay_ps,amplitude_real,amplitude_imag
1.4800000000000002,TM14,0.6357193302349714,28011.193616358436,0.004911759202678623,0.004911759202678787,0.9343038684782426,3.2461041160076984,0.0023260907588206143,143.2472398479595,0.0,0.036854177176391646
1.4800000000000002,TE15,0.709193116772911,27225.38278057545,0.0010730666545762753,0.001073066654576311,0.22476937820549156,0.7809288052437601,0.0008964659918463154,185.89267717258403,0.0,5.4660537434131684e-05
1.4800000000000002,TM15,0.7858706096283751,26284.331461044447,0.00031525895742294324,0.00031525895742295375,0.9956873643638702,3.45937222435217,0.00014214454986964165,240.3181921986041,0.0,0.013243136347636969
1.4800000000000002,TE16,0.8595830165870509,25250.51465724728,4.273359444715323e-05,4.273359444715465e-05,0.35231515905446675,1.224068235745771,3.223759244621069e-05,304.7850624579337,0.0,1.5104400910045306e-05
1.4800000000000002,TM16,0.9359403154819943,24028.437933503184,1.059643062948447e-05,1.0596430629484823e-05,1.0891673075466866,3.7841548122955837,4.433473511991215e-06,388.1460534050627,0.0,0.003299745671359513
1.4800000000000002,TE17,1.0098251367594069,22676.357359381713,8.460785888885427e-07,8.460785888885709e-07,0.539095299418585,1.873008910059782,5.496798459254874e-07,490.84450868120183,0.0,2.8546121298876355e-06
1.4800000000000002,TM17,1.0859621843316567,21074.30410749596,1.9154981564142198e-07,1.9154981564142836e-07,1.241844259164637,4.314608873107469,7.092851233998111e-08,629.587349255524,0.0,0.0005920024015584855
1.4800000000000002,TE18,1.1599773171477972,19264.140807956792,8.201557876916745e-09,8.201557876917018e-09,0.8356213378264851,2.9032458878292435,4.203119765901446e-09,814.1207723446524,0.0,3.753211689972773e-07
1.4800000000000002,TM18,1.2359536042171906,17063.04506833597,1.9437455813797995e-09,1.9437455813798644e-09,1.5337836947593377,5.328910360537295,5.698340322121929e-10,1091.2567571545605,0.0,8.046301417923573e-05
1.4800000000000002,TE19,1.3100706532914743,14431.150632060473,3.670514942833143e-11,3.6705149428332655e-11,1.4213045299606863,4.938117715728168,1.1773761249741537e-11,1533.6119577644238,0.0,3.481292411629574e-08
1.4800000000000002,TM19,1.3859244472126102,10882.53126299503,1.3436584529884583e-11,1.3436584529885031e-11,2.404866905808762,8.35536341523594,1.962241909437564e-12,2468.777948855007,0.0,9.946397443967815e-06
1.4800000000000002,"TE1,10",1.4601233703898644,5066.561457413873,3.631446936219755e-14,3.631446936219875e-14,5.025798918885624,17.46141390101884,6.515358427221596e-16,6834.329026589047,0.0,2.1742193067716315e-09
1.5000000000000002,TE11,0.08784923322365325,31383.713489519505,0.23578446429105812,0.23578446429106148,0.35863026728454483,1.2460091690013289,0.1769759569656717,2.294149449122113,0.0,3.874400582260671e-05
1.5000000000000002,TM11,0.18282391732568906,31203.292445939045,0.24592747820574212,0.24592747820574562,0.8557824278222749,2.9732926889038547,0.12401601942468153,10.022239101264525,0.0,0.03775606009200124
1.5000000000000002,TE12,0.2543815366920744,30982.303788800928,0.21907232352752054,0.21907232352752368,0.056136872650489604,0.19503947218730566,0.20945154453236284,19.610626364357877,0.0,0.0001563600752860512
1.5000000000000002,TM12,0.3347378549623198,30644.884953075383,0.15265169047664323,0.1526516904766454,0.8713765186569674,3.0274721097022947,0.07602464609157412,34.517526161228524,0.0,0.0737537150773498
1.5000000000000002,TE13,0.4072971177228144,30256.548596999113,0.08326965082667989,0.08326965082668107,0.07723972260382109,0.2683582824846189,0.07828001771956299,52.08544768455307,0.0,0.0001956409069001789
1.5000000000000002,TM13,0.485411279388828,29746.058162616842,0.041393247031372926,0.04139324703137351,0.8977068153962445,3.118952930348241,0.020185253236955022,75.8773141010264,0.0,0.06794053715656202
1.5000000000000002,TE14,0.5585338982598654,29176.99229409041,0.01463164964972284,0.014631649649723048,0.13342855513356625,0.4635782817826529,0.01315029408932563,103.38045588255797,0.0,0.00013371954128995857
1.5000000000000002,TM14,0.6357193302349714,28474.667044499678,0.005547277668191319,0.005547277668191398,0.9377896243173913,3.2582148722173323,0.0026197413662514303,138.8396466278192,0.0,0.038071527604571366
1.5000000000000002,TE15,0.709193116772911,27702.006480232634,0.0012663763466019395,0.0012663763466019575,0.2195404451606264,0.7627616311027481,0.0010623964897026029,179.92703892838756,0.0,5.7693782283836747e-05
1.5000000000000002,TM15,0.7858706096283751,26777.7104293113,0.0003848687383424385,0.00038486873834244395,0.9972195997643107,3.4646957553872753,0.0001733177572712671,232.19266331450783,0.0,0.014207932421358914
1.5000000000000002,TE16,0.8595830165870509,25763.698995638344,5.5248352792724515e-05,5.52483527927253e-05,0.34307245316738344,1.1919557864288512,4.198786146248624e-05,293.8451939258768,0.0,1.6663458832333943e-05
1.5000000000000002,TM16,0.9359403154819943,24567.16355231534,1.4201251075805163e-05,1.4201251075805364e-05,1.0869496677118613,3.7764499423506757,5.952256137664973e-06,373.14133388653045,0.0,0.003702583967888448
1.5000000000000002,TE17,1.0098251367594069,23246.437976007885,1.2210278352696253e-06,1.2210278352696427e-06,0.5224252604716265,1.815091262637571,8.039266732401715e-07,470.1456075319366,0.0,3.3194693234544988e-06
1.5000000000000002,TM17,1.0859621843316567,21686.53935272333,2.8575020327036733e-07,2.8575020327037135e-07,1.2313299343925757,4.278078367271909,1.0670351136381127e-07,599.9350650225769,0.0,0.0006985750200849386
1.5000000000000002,TE18,1.1599773171477972,19932.055000696306,1.3500832624948104e-08,1.3500832624948296e-08,0.8022778981327464,2.7873989128959273,7.105925695501462e-09,770.1888911026635,0.0,4.63969709124969e-07
1.5000000000000002,TM18,1.2359536042171906,17813.680206124194,3.259923185877538e-09,3.2599231858775845e-09,1.4990334308679734,5.208175577715684,9.826295246650386e-10,1020.4462084540083,0.0,9.995105877703603e-05
1.5000000000000002,TE19,1.3100706532914743,15311.361926596073,7.100023107671911e-11,7.100023107672013e-11,1.330697996044533,4.623318374094847,2.4486568305850313e-11,1405.272545926257,0.0,4.606871934574215e-08
1.5000000000000002,TM19,1.3859244472126102,12025.35580230625,2.4331147236156244e-11,2.433114723615659e-11,2.220584734271656,7.715101573542231,4.1176784495124976e-12,2153.866515107682,0.0,1.247884346249415e-05
1.5000000000000002,"TE1,10",1.4601233703898644,7200.6763907113755,1.1615838453399814e-13,1.161583845339998e-13,3.512718290957284,12.204433361946958,6.992093501928838e-15,4491.018444705812,0.0,3.1967926913644483e-09
1.52,TE11,0.08784923322365325,31803.59371490473,0.23027018516386247,0.23027018516386386,0.3609202437515532,1.253965362147809,0.17252068504457463,2.2340235666353188,0.0,3.728647747841389e-05
1.52,TM11,0.18282391732568906,31625.56814125678,0.2423515119834586,0.24235151198346008,0.8612990005423738,2.9924592256347107,0.12167456744138866,9.757349941305248,0.0,0.036497116721436115
1.52,TE12,0.2543815366920744,31407.55082543093,0.21846090849782598,0.21846090849782732,0.05583685980624935,0.1939971208052765,0.2089171166397133,19.08689835583587,0.0,0.00015203035386161844
1.52,TM12,0.3347378549623198,31074.74979107161,0.1546777065710002,0.15467770657100113,0.8765661603280434,3.0455027716287226,0.07671449790526805,33.580789575299384,0.0,0.0722759216295805
1.52,TE13,0.4072971177228144,30691.8528895381,0.08617550622127516,0.08617550622127569,0.07596399016020773,0.263925933999449,0.08109447188335764,50.64527298140775,0.0,0.00019372151773207902
1.52,TM13,0.485411279388828,30188.724335490944,0.043814752323430746,0.04381475232343101,0.9022931841529612,3.134887607492365,0.02128784014291495,73.72619414976836,0.0,0.06802025351875854
1.52,TE14,0.5585338982598654,29628.161942987455,0.01597718166078036,0.015977181660780458,0.1307058565988861,0.45411865818667163,0.014390911663377054,100.36510892050795,0.0,0.00013593701528183218
1.52,TM14,0.6357193302349714,28936.789111537495,0.0062309609931553815,0.006230960993155419,0.9413307202652994,3.270517899657864,0.0029342914119676153,134.64183249128078,0.0,0.039238602479125084
1.52,TE15,0.709193116772911,28176.803648060046,0.0014837569751617807,0.0014837569751617898,0.2145310867593212,0.7453573374102477,0.0012497612068677257,174.26099239910164,0.0,6.070301472214565e-05
1.52,TM15,0.7858706096283751,27268.60606313653,0.0004658857418163598,0.00046588574181636265,0.9989179149158659,3.4705963065781003,0.00020951725168016067,224.50308515498955,0.0,0.015185917369934163
1.52,TE16,0.8595830165870509,26273.547281026506,7.06570741424791e-05,7.065707414247952e-05,0.33427805970754704,1.1614009340185072,5.407736928951866e-05,283.5380254772044,0.0,1.829361645358449e-05
1.52,TM16,0.9359403154819943,25101.32717201802,1.8804594229370623e-05,1.8804594229370735e-05,1.0851662049566873,3.7702535580846597,7.892936534161896e-06,359.0882592267949,0.0,0.004132132791976002
1.52,TE17,1.0098251367594069,23810.249460324027,1.7353592804265122e-06,1.7353592804265228e-06,0.5067546506900731,1.760645987788069,1.1569772087743745e-06,450.9075207842417,0.0,3.833260380751065e-06
1.52,TM17,1.0859621843316567,22289.842751524662,4.195428305712657e-07,4.195428305712683e-07,1.2220421366906136,4.245809252943942,1.578321158877972e-07,572.6748747543916,0.0,0.0008185044813747642
1.52,TE18,1.1599773171477972,20586.838449389496,2.176015781312992e-08,2.1760157813130055e-08,0.7716920557385846,2.681132812286751,1.1736774472122869e-08,730.4218809329373,0.0,5.68189349296762e-07
1.52,TM18,1.2359536042171906,18543.416709887635,5.360042980749395e-09,5.360042980749428e-09,1.4689388104032994,5.103616156893439,1.6550329955598357e-09,957.9424350515987,0.0,0.00012314628223111373
1.52,TE19,1.3100706532914743,16154.53202162461,1.3342276239308343e-10,1.3342276239308424e-10,1.2529768403904729,4.3532874218732305,4.896673936915346e-11,1296.9060550620638,0.0,6.027295020826938e-08
1.52,TM19,1.3859244472126102,13082.059584122819,4.3817969938304005e-11,4.381796993830427e-11,2.0821770501074237,7.234224025657958,8.283804683710998e-12,1914.864871926421,0.0,1.5739886006609652e-05
1.52,"TE1,10",1.4601233703898644,8853.29550360922,3.0249413233613613e-13,3.0249413233613794e-13,2.8382368110946405,9.861044683144677,3.123291264174649e-14,3466.803044681445,0.0,4.560929325217457e-09
1.54,TE11,0.08784923322365325,32223.45542119421,0.22493815608024662,0.2249381560802472,0.3631970055041163,1.2618756426737816,0.16821920122938244,2.176232654669297,0.0,3.590049290385117e-05
1.54,TM11,0.18282391732568906,32047.762267531853,0.2388007933475638,0.2388007933475644,0.8667827673389261,3.011511782913006,0.11936708463354052,9.502861532956196,0.0,0.03529053042260387
1.54,TE12,0.2543815366920744,31832.6366320949,0.21772680647636855,0.2177268064763691,0.05555229780030325,0.19300845113374282,0.20826249044164047,18.584015074228077,0.0,0.00014783062748281267
1.54,TM12,0.3347378549623198,31504.32638030319,0.15654444060222034,0.15654444060222072,0.8817345174297126,3.063459483386806,0.07731997424433562,32.682122287804674,0.0,0.07081114593754675
1.54,TE13,0.4072971177228144,31126.714248246808,0.08900379378046364,0.08900379378046386,0.07473472952633475,0.25965504511855364,0.0838384063321633,49.26506639239298,0.0,0.00019169880955167482
1.54,TM13,0.485411279388828,30630.729392282283,0.04624475783204531,0.04624475783204542,0.9068820360614491,3.150830911989385,0.02238615045784741,71.66759154671641,0.0,0.0680279419992854
1.54,TE14,0.5585338982598654,30078.40564622488,0.017375193300932026,0.017375193300932068,0.1280854975470239,0.4450145983720397,0.01568296542580698,97.48429221255843,0.0,0.0001379627096192742
1.54,TM14,0.6357193302349714,29397.62354654807,0.006962866497482379,0.006962866497482396,0.9449221869459206,3.282995932948529,0.003269553702203288,130.64014986267784,0.0,0.04035370429386796
1.54,TE15,0.709193116772911,28649.865094277364,0.0017266065246446134,0.0017266065246446178,0.20972785603329802,0.7286692046132875,0.0014599112568349395,168.87379455506846,0.0,6.367873611995134e-05
1.54,TM15,0.7858706096283751,27757.150118942125,0.0005594479339060554,0.0005594479339060568,1.0007683568991075,3.4770254005173316,0.0002512216908137413,217.21689936450034,0.0,0.016173704066353788
1.54,TE16,0.8595830165870509,26780.250051620093,8.943939564077e-05,8.943939564077024e-05,0.32589934490338757,1.1322902971794069,6.891278890926183e-05,273.81212715036384,0.0,1.9990447464871573e-05
1.54,TM16,0.9359403154819943,25631.214015252048,2.4617306674082482e-05,2.4617306674082543e-05,1.083775844162189,3.765422949917417,1.0344231730116208e-05,345.9011301712726,0.0,0.004587864775505709
1.54,TE17,1.0098251367594069,24368.226965904258,2.4308525201499935e-06,2.4308525201499994e-06,0.49199105995870146,1.7093520198863672,1.6399228190864368e-06,432.9824422495334,0.0,4.397514017867524e-06
1.54,TM17,1.0859621843316567,22884.920711828112,6.067137290386643e-07,6.067137290386658e-07,1.213834488278574,4.217292961625937,2.297494743035891e-07,547.5275801450612,0.0,0.0009525502991788593
1.54,TE18,1.1599773171477972,21229.70615529627,3.4382635421140034e-08,3.438263542114012e-08,0.7435060651219605,2.583204650752538,1.8967875794206445e-08,694.2444579768882,0.0,6.896659533420064e-07
1.54,TM18,1.2359536042171906,19254.630855342373,8.648680551106703e-09,8.648680551106725e-09,1.4426931367962212,5.012429347122336,2.727136785834568e-09,902.3212542909428,0.0,0.00015053021374508967
1.54,TE19,1.3100706532914743,16966.18433639861,2.439615631747755e-10,2.4396156317477614e-10,1.1853189002458204,4.1182196613791255,9.451471765135323e-11,1203.9971174002355,0.0,7.798437395562042e-08
1.54,TM19,1.3859244472126102,14072.057030210699,7.796238182315941e-11,7.79623818231596e-11,1.9740215570180724,6.858453354968113,1.607088388508595e-11,1726.0266077139843,0.0,1.9850048599403562e-05
1.54,"TE1,10",1.4601233703898644,10259.79275488496,7.120905879266057e-13,7.120905879266075e-13,2.433266881484442,8.454035037013014,1.0165570153467164e-13,2863.1458252455427,0.0,6.374262945362149e-09
1.54,"TM1,10",1.5358807342061438,2359.140569650949,1.6081437838255064e-12,1.6081437838255105e-12,11.774867016759039,40.91007816418444,1.3041185124169662e-16,16920.05084313832,0.0,8.12255284746902e-06
1.56,TE11,0.08784923322365325,32643.299322971878,0.21978092012316514,0.21978092012316539,0.36546075157832625,1.2697407021014575,0.1640649902458207,2.1206572627215783,0.0,3.458175696870206e-05
1.56,TM11,0.18282391732568906,32469.878006603045,0.23527913097377148,0.23527913097377173,0.8722342540733127,3.030452187768309,0.11709495623614637,9.258234590776343,0.0,0.03413380612351341
1.56,TE12,0.2543815366920744,32257.567582792657,0.21687947019828457,0.21687947019828482,0.05528243598098788,0.19207085514170252,0.2074967783589378,18.10087769011696,0.0,0.00014375811600764055
1.56,TM12,0.3347378549623198,31933.626353486907,0.1582564618290824,0.15825646182908257,0.8868815442161752,3.081342086039357,0.07784437628650263,31.819465987108533,0.0,0.06936153362750529
1.56,TE13,0.4072971177228144,31561.150981855153,0.09175063119903817,0.09175063119903827,0.07354965681841329,0.25553768081691813,0.08650780499383366,47.94148919846005,0.0,0.00018958505266397838
1.56,TM13,0.485411279388828,31072.10154641413,0.04867693357693261,0.04867693357693267,0.9114719888348529,3.166778041282871,0.023477151782788818,69.69615188122665,0.0,0.0679681146243769
1.56,TE14,0.5585338982598654,30527.76437321113,0.01882245666066463,0.01882245666066465,0.12556203500665092,0.43624719151945135,0.01702360707438769,94.72987343397507,0.0,0.00013980063214241872
1.56,TM14,0.6357193302349714,29857.2299718511,0.007742773723842984,0.007742773723842992,0.9485594906766405,3.2956332204625918,0.003625210636058883,126.82208170088033,0.0,0.041415527386886405
1.56,TE15,0.709193116772911,29121.27540695528,0.0019962297771007618,0.001996229777100764,0.20511840029471914,0.7126543150785509,0.0016941236217650755,163.7465415370807,0.0,6.661212518100255e-05
1.56,TM15,0.7858706096283751,28243.46462693511,0.0006667042007354162,0.0006667042007354168,1.0027583451282505,3.483939327773085,0.0002989091838435133,210.30467918385756,0.0,0.017167967663783232
1.56,TE16,0.8595830165870509,27283.98255817401,0.00011211739121739338,0.0001121173912173935,0.3179068755156685,1.1045216143644703,8.694023754480153e-05,264.6214798193302,0.0,2.174914533731723e-05
1.56,TM16,0.9359403154819943,26157.083998471593,3.187926390352964e-05,3.1879263903529676e-05,1.082742372850575,3.761832302814703,1.3406797651752219e-05,333.5042787723388,0.0,0.005069073541761842
1.56,TE17,1.0098251367594069,24920.76236533042,3.3586602118992075e-06,3.358660211899211e-06,0.47805366289277673,1.6609285427837621,2.2912538894231708e-06,416.2420599082165,0.0,5.013447241302898e-06
1.56,TM17,1.0859621843316567,23472.39884191867,8.648222344418848e-07,8.648222344418858e-07,1.2065830639050312,4.192098932894989,3.293949627313904e-07,524.2565030154288,0.0,0.001101411436364754
1.56,TE18,1.1599773171477972,21861.70933041765,5.331875031429789e-08,5.331875031429795e-08,0.7174245882345214,2.492588318815722,3.0034550039419e-08,661.1848265831605,0.0,8.301055241263159e-07
1.56,TM18,1.2359536042171906,19949.303766872377,1.3706656406063865e-08,1.370665640606388e-08,1.4196694458638597,4.932436851722572,4.4023831847975826e-09,852.474352839705,0.0,0.00018260489856053512
1.56,TE19,1.3100706532914743,17750.6428712907,4.347517416937568e-10,4.3475174169375727e-10,1.1257038846382503,3.9110958828435742,1.7665736255564873e-10,1123.3309853608916,0.0,9.98267156345107e-08
1.56,TM19,1.3859244472126102,15008.554243129087,1.3661833589319587e-10,1.3661833589319603e-10,1.8870197023399873,6.556177951751785,3.0191952241754705e-11,1572.3364165487917,0.0,2.495612015479712e-05
1.56,"TE1,10",1.4601233703898644,11510.745361645166,1.5699825479481266e-12,1.5699825479481282e-12,2.1549462024062436,7.487049956027196,2.800205015748465e-13,2455.5725391437977,0.0,8.764386450604563e-09
1.56,"TM1,10",1.5358807342061438,5727.080899971537,1.4668058166928257e-12,1.4668058166928274e-12,4.945182554270227,17.181323962590298,2.8069858751154153e-14,6282.844970404191,0.0,4.883383748494242e-06
1.58,TE11,0.08784923322365325,33063.126098496265,0.21479136353175207,0.21479136353175218,0.3677116771981611,1.277561218708409,0.16005184804885628,2.0671854879096165,0.0,3.33262771926148e-05
1.58,TM11,0.18282391732568906,32891.91837639776,0.23178985682427306,0.23178985682427314,0.8776539749234619,3.049282226637715,0.11485931041313682,9.022964447084096,0.0,0.033024573757711555
1.58,TE12,0.2543815366920744,32682.349717766083,0.21592784819283398,0.21592784819283406,0.055026568761320664,0.19118188136889133,0.20662861691697262,17.636459283916345,0.0,0.0001398098976476258
1.58,TM12,0.3347378549623198,32362.660718798175,0.1598185576085822,0.1598185576085823,0.8920072198125107,3.099150507059475,0.07829105692496527,30.990901074449045,0.0,0.06792894055597173
1.58,TE13,0.4072971177228144,31995.180387292483,0.09441274447993366,0.0944127444799337,0.07240663235349597,0.25156640707456607,0.08909923630610712,46.67143538164171,0.0,0.00018739166774567014
1.58,TM13,0.485411279388828,31512.867391378404,0.051105239179226825,0.05110523917922685,0.9160617825823888,3.1827246180639026,0.024557998210188652,67.80691073804496,0.0,0.06784517229630826
1.58,TE14,0.5585338982598654,30976.276637811516,0.020315554769032868,0.020315554769032875,0.12313040425372908,0.42779884097528975,0.018409788631659745,92.09434227630037,0.0,0.00014145538528521315
1.58,TM14,0.6357193302349714,30315.66423992607,0.008570193608072915,0.00857019360807292,0.9522384888810019,3.3084153694152807,0.004000820770210653,123.1761277168193,0.0,0.04242313005138628
1.58,TE15,0.709193116772911,29591.113497867347,0.002293824463785131,0.0022938244637851317,0.20069134984846873,0.6972731664392398,0.001953587481012362,158.86196987402997,0.0,6.949505834835056e-05
1.58,TM15,0.7858706096283751,28727.662815635795,0.000788802974337354,0.0007888029743373544,1.0048765086637867,3.4912985816551023,0.0003530520043056985,203.73976124917306,0.0,0.018165471116560993
1.58,TE16,0.8595830165870509,27784.906351302907,0.00013925375859119324,0.00013925375859119332,0.31027402483886407,1.078002374923449,0.00010864423556939241,255.92477805996216,0.0,2.3564587756442624e-05
1.58,TM16,0.9359403154819943,26679.174650259098,4.0860495090281575e-05,4.0860495090281595e-05,1.082033739555428,3.7593702585765016,1.719359128054892e-05,321.83062937642273,0.0,0.005574886081725691
1.58,TE17,1.0098251367594069,25468.209862202682,4.5806049497370685e-06,4.580604949737071e-06,0.46487140276577493,1.6151286801264009,3.1579843251574277e-06,400.5744070554588,0.0,5.681951893878926e-06
1.58,TM17,1.0859621843316567,24052.834014103908,1.215926142596241e-06,1.2159261425962414e-06,1.2001821954900909,4.16986003823901,4.6550161509032676e-07,502.6595749079672,0.0,0.0012657170612659936
1.58,TE18,1.1599773171477972,22483.764176925513,8.123284639095244e-08,8.123284639095247e-08,0.6932012761700768,2.4084279127116517,4.665399944556618e-08,630.8520517922199,0.0,9.912152447719076e-07
1.58,TM18,1.2359536042171906,20629.10656084934,2.1353243400231482e-08,2.135324340023149e-08,1.399372363087226,4.861917563333567,6.9706310128767916e-09,807.5249149702015,0.0,0.00021988900549365053
1.58,TE19,1.3100706532914743,18511.365132264888,7.562504607777584e-10,7.562504607777587e-10,1.0726415758254348,3.7267385395279584,3.2062087744705057e-10,1052.5494687292603,0.0,1.264876227340344e-07
1.58,TM19,1.3859244472126102,15901.006797837583,2.354646210742785e-10,2.3546462107427863e-10,1.815471365806214,6.3075935697839896,5.510186595910743e-11,1444.374880866468,0.0,3.1227972551421874e-05
1.58,"TE1,10",1.4601233703898644,12652.374302737198,3.295365676896153e-12,3.2953656768961543e-12,1.9481180119261272,6.768455221406803,6.935185658081736e-13,2157.81819138998,0.0,1.1882091381696233e-08
1.58,"TM1,10",1.5358807342061438,7770.7639489787425,2.2953297544348428e-12,2.2953297544348436e-12,3.7149302378894102,12.906989623767243,1.1752929312574748e-13,4351.546825999125,0.0,5.145092094244749e-06
1.6,TE11,0.08784923322365325,33482.93639198147,0.20996270001496395,0.20996270001496398,0.3699499738005142,1.2853378576145271,0.15617386672724323,2.015712409415159,0.0,3.213033942779029e-05
1.6,TM11,0.18282391732568906,33313.886241386266,0.2283358710303066,0.22833587103030661,0.8830424325982146,3.06800364611063,0.11266104593900626,8.79657841091271,0.0,0.03196058266883336
1.6,TE12,0.2543815366920744,33106.988765195434,0.2148803975357522,0.21488039753575225,0.054784032362312954,0.19033922361089348,0.20566617752654684,17.189799238714453,0.0,0.00013598294449159733
1.6,TM12,0.3347378549623198,32791.43990166419,0.1612356803003234,0.16123568030032345,0.8971115455728109,3.116884751151755,0.0786633937748657,30.19463548595937,0.0,0.06651496056256088
1.6,TE13,0.4072971177228144,32428.818819682558,0.09698743144899488,0.0969874314489949,0.07130364950973357,0.24773425217312633,0.09160982060786478,45.45201216023965,0.0,0.00018512926076430083
1.6,TM13,0.485411279388828,31953.05201778091,0.053523945054424905,0.05352394505442492,0.9206502684562499,3.1986666508263735,0.025626037132876055,65.99525946277451,0.0,0.06766338795303978
1.6,TE14,0.5585338982598654,31423.97868454343,0.021850919046200866,0.02185091904620087,0.12078588628198814,0.419653151232489,0.01983829723336719,89.57075288193113,0.0,0.00014293206709471213
1.6,TM14,0.6357193302349714,30772.978736748,0.009444380425887038,0.00944438042588704,0.955955390812303,3.321329209403597,0.00439582658783386,119.69170404565293,0.0,0.04337590612054384
1.6,TE15,0.709193116772911,30059.453089969542,0.0026204691953529186,0.002620469195352919,0.19643622025249605,0.6824893320127265,0.0022393920163058163,154.20428298417983,0.0,7.232011968015439e-05
1.6,TM15,0.7858706096283751,29209.849928975596,0.0009268807796179553,0.0009268807796179555,1.0071125461696924,3.49906737165625,0.0004141113551840763,197.49792838238673,0.0,0.019163087166482705
1.6,TE16,0.8595830165870509,28283.170666936985,0.00017144926192554742,0.00017144926192554747,0.3029766367046601,1.0526486517315206,0.00013454598878345395,247.6848388093029,0.0,2.543140015872438e-05
1.6,TM16,0.9359403154819943,27197.70361709679,5.18619175825578e-05,5.186191758255781e-05,1.0816214711096317,3.7579378912879235,2.1830052569238912e-05,310.8205024975589,0.0,0.0061042765881981756
1.6,TE17,1.0098251367594069,26010.890711577144,6.170492079733985e-06,6.1704920797339865e-06,0.4523815134254688,1.5717343599657831,4.296812108361745e-06,385.8813105763767,0.0,6.403586601339642e-06
1.6,TM17,1.0859621843316567,24626.724226629212,1.6873717376333922e-06,1.6873717376333926e-06,1.194541192376075,4.15026118604048,6.489102767117392e-07,482.56314775365354,0.0,0.0014460186077453806
1.6,TE18,1.1599773171477972,23096.674513617996,1.2170458715787958e-07,1.217045871578796e-07,0.6706287273396747,2.330002845515369,7.117158913289148e-08,602.919184143497,0.0,1.1746839938102726e-06
1.6,TM18,1.2359536042171906,21295.46335544943,3.272482242167891e-08,3.2724822421678915e-08,1.3814048017761842,4.799491861488417,1.083747509407233e-08,766.7692110085625,0.0,0.0002629133010968458
1.6,TE19,1.3100706532914743,19251.165187708622,1.2859426880376556e-09,1.285942688037656e-09,1.0250048943249035,3.5612317562330507,5.663676480981476e-10,989.8789670059816,0.0,1.5871661064737843e-07
1.6,TM19,1.3859244472126102,16756.45365849496,3.989556248767742e-10,3.989556248767743e-10,1.7556027824295164,6.099588806585072,9.794126565148591e-11,1335.8977228700376,0.0,3.885708048891385e-05
1.6,"TE1,10",1.4601233703898644,13712.012890928041,6.6445656802685255e-12,6.644565680268527e-12,1.7863578561202555,6.2064428769404,1.5915574176002426e-12,1928.7447449330737,0.0,1.5904332483880225e-08
1.6,"TM1,10",1.5358807342061438,9397.951605278666,3.8972487048037915e-12,3.897248704803793e-12,3.130224732481439,10.875514627470173,3.18571307983501e-13,3426.60166341484,0.0,5.982332986059845e-06
1.62,TE11,0.08784923322365325,33902.73081570823,0.20528845553354183,0.20528845553354186,0.37217582906857044,1.293071270897984,0.15242541996430573,1.9661395717951438,0.0,3.0990485720959316e-05
1.62,TM11,0.18282391732568906,33735.78432224335,0.2249196829295916,0.22491968292959164,0.8884001185612862,3.08661815370689,0.11050085725272589,8.578633359780135,0.0,0.030939696089241443
1.62,TE12,0.2543815366920744,33531.4901612152,0.21374509852532605,0.21374509852532608,0.054554201831653056,0.18954071056098554,0.20461717928407722,16.759998139469978,0.0,0.00013227415308948937
1.62,TM12,0.3347378549623198,33219.97378321286,0.16251290006111507,0.16251290006111507,0.9021945427109154,3.134544892020625,0.07896476572064447,29.428994561117964,0.0,0.0651209509870814
1.62,TE13,0.4072971177228144,32862.081756527434,0.0994725243957134,0.09947252439571341,0.07023882460395961,0.2440346715269601,0.09403719632855577,44.28052242117769,0.0,0.0001828076598469799
1.62,TM13,0.485411279388828,32392.679120194858,0.055927648161352615,0.05592764816135262,0.925236398487229,3.2146004985523344,0.02667881325814331,64.25691444016552,0.0,0.06742689341613066
1.62,TE14,0.5585338982598654,31870.904657689513,0.023424865291798873,0.023424865291798876,0.11852407860685926,0.41179482649300986,0.021305788888766868,87.15267252309765,0.0,0.00014423618069089067
1.62,TM14,0.6357193302349714,31229.22265547511,0.010364346072531358,0.010364346072531358,0.9597067228651975,3.3343626718864687,0.004809563231064077,116.35905455058624,0.0,0.044273556523926894
1.62,TE15,0.709193116772911,30526.363153853992,0.0029771132830063766,0.002977113283006377,0.19234332621309766,0.6682691616421232,0.002552515830710981,149.75899927346407,0.0,7.5080601499592e-05
1.62,TM15,0.7858706096283751,29690.123950670382,0.001082050918483955,0.001082050918483955,1.0094571049069956,3.507213203033121,0.0004825322866951005,191.55713527992043,0.0,0.020157816875715037
1.62,TE16,0.8595830165870509,28778.913640163348,0.00020933946876346675,0.00020933946876346677,0.2959927376184475,1.0283841010490304,0.0001652010135990356,239.86809743576623,0.0,2.7344017397237904e-05
1.62,TM16,0.9359403154819943,27712.870825238137,6.521564403730331e-05,6.521564403730332e-05,1.0814801858392593,3.7574470159815485,2.745409207739374e-05,300.4206147262167,0.0,0.0066560813894120385
1.62,TE17,1.0098251367594069,26549.097215206875,8.215409226754199e-06,8.2154092267542e-06,0.44052830706504337,1.530552103044237,5.775292584885969e-06,372.0763073054861,0.0,7.178573870571899e-06
